site_area,water_consumption,recycling_rate,utilisation_rate,air_quality_index,issue_resolution_time,resident_count,structure_type_Industrial,structure_type_Mixed-use,structure_type_Residential,resident_group_low,resident_group_medium,resident_group_none,water_consumption_log
1039,1993.0,21,98,83,11,11,False,True,False,True,False,False,7.597897950521784
4051,3358.0,26,98,188,35,0,False,False,False,False,False,True,8.119398589612294
3456,5205.0,81,94,192,23,0,False,False,False,False,False,True,8.55756708555451
2630,2740.0,63,30,120,53,0,False,False,False,False,False,True,7.916078096302786
4545,4826.0,73,51,140,38,0,True,False,False,False,False,True,8.481980435660493
2135,2878.0,84,51,154,30,114,False,False,True,False,True,False,7.965198290612176
3734,5677.0,49,52,195,7,0,False,False,False,False,False,True,8.644354337032917
3186,2875.0,24,41,144,47,0,True,False,False,False,False,True,7.964155718840937
2566,3283.0,76,96,7,11,213,False,True,False,False,False,False,8.096817470572319
4926,8694.0,40,80,104,54,0,True,False,False,False,False,True,9.070503426788385
4190,2738.0,36,59,90,58,0,False,False,False,False,False,True,7.915348169263078
3533,1248.0,20,63,107,62,47,False,False,True,True,False,False,7.130098510125578
647,1185.0,75,40,3,69,50,False,False,True,True,False,False,7.078341579557671
3567,3758.0,26,68,49,18,265,False,False,True,False,False,False,8.231908243564177
4145,3224.0,72,95,173,47,332,False,False,True,False,False,False,8.078688229229872
3758,6076.0,37,78,10,72,295,False,True,False,False,False,False,8.712266432135355
4451,3199.0,51,52,23,6,0,False,False,False,False,False,True,8.070906088787819
1014,1000.0,74,69,87,17,0,False,False,False,False,False,True,6.90875477931522
3471,7033.0,16,83,59,52,0,False,False,False,False,False,True,8.858510813033927
2144,3258.0,84,45,70,44,0,False,False,False,False,False,True,8.089175678837561
892,2044.0,28,66,161,7,0,False,False,False,False,False,True,7.623153068476902
2541,5365.0,13,90,43,66,0,False,False,False,False,False,True,8.58783803098557
1314,1531.0,87,89,8,34,24,False,True,False,True,False,False,7.334329350300536
3187,3810.0,11,46,97,48,286,False,True,False,False,False,False,8.24564690087386
4899,7857.0,22,71,57,54,289,False,False,True,False,False,False,8.969287400118406
1358,1656.0,87,41,50,26,0,True,False,False,False,False,True,7.412764017426562
1855,3415.0,32,88,69,22,182,False,True,False,False,False,False,8.13622555490846
4252,3162.0,82,74,60,70,0,False,False,False,False,False,True,8.059276223305648
4150,7276.0,70,32,19,31,327,False,False,True,False,False,False,8.892473968347087
4683,6842.0,82,93,155,1,0,True,False,False,False,False,True,8.830981510952498
3337,2609.0,71,65,112,6,0,True,False,False,False,False,True,7.867105500316739
2967,1609.0,51,47,151,70,0,False,False,False,False,False,True,7.383989457978509
3810,4611.0,65,44,70,50,71,False,True,False,False,True,False,8.436416881388949
1499,1318.0,81,67,137,31,126,False,False,True,False,True,False,7.1846291527173145
4935,5377.0,19,59,199,42,0,False,False,False,False,False,True,8.59007183682881
1385,1298.0,46,40,156,58,60,False,False,True,False,True,False,7.1693500166706
3785,2425.0,79,73,20,9,284,False,False,True,False,False,False,7.793999089503996
3071,3302.0,48,34,12,58,19,False,True,False,True,False,False,8.10258642539079
1543,2366.0,64,49,190,18,25,False,True,False,True,False,False,7.769378609513984
1730,2637.0,45,84,195,28,0,False,False,False,False,False,True,7.87777633327726
3880,8041.0,71,51,137,5,0,False,False,False,False,False,True,8.992433087457218
1070,1435.0,34,73,181,65,0,False,False,False,False,False,True,7.269616749608169
3787,2655.0,58,81,4,40,0,False,False,False,False,False,True,7.884576510596324
1098,1000.0,49,63,139,52,54,False,False,True,False,True,False,6.90875477931522
2104,1000.0,39,55,136,45,0,False,False,False,False,False,True,6.90875477931522
3818,6377.0,79,78,155,64,156,False,True,False,False,False,False,8.760609847570002
3186,3684.0,67,74,59,30,0,False,False,False,False,False,True,8.212025804623437
4506,2930.0,39,99,57,25,141,False,True,False,False,True,False,7.983098940710892
2492,4603.0,35,81,65,39,0,False,False,False,False,False,True,8.434680769841773
3306,2739.0,29,79,45,38,130,False,True,False,False,True,False,7.9157131993821155
4160,4640.0,28,79,91,21,412,False,True,False,False,False,False,8.442685139241176
2867,5452.0,41,96,2,55,200,False,False,True,False,False,False,8.60392119492606
1838,2394.0,24,50,123,67,155,False,False,True,False,False,False,7.781138509845015
2899,2114.0,38,87,136,23,236,False,False,True,False,False,False,7.656810091480378
951,1650.0,23,36,118,44,0,False,False,False,False,False,True,7.409136443920128
4673,2326.0,42,55,14,63,428,False,False,True,False,False,False,7.752335163302292
2770,4299.0,27,34,175,6,0,False,False,False,False,False,True,8.366370301681654
1344,1000.0,34,61,69,30,29,False,False,True,True,False,False,6.90875477931522
4796,6779.0,90,58,3,55,0,False,False,False,False,False,True,8.821732380934442
2285,2473.0,81,65,111,10,0,False,False,False,False,False,True,7.813591552952433
4258,3212.0,45,61,63,66,233,False,True,False,False,False,False,8.074960359115858
1685,1000.0,14,75,69,53,0,False,False,False,False,False,True,6.90875477931522
4797,4340.0,46,90,37,1,0,False,False,False,False,False,True,8.375860015299594
4066,3466.0,71,33,108,56,326,False,False,True,False,False,False,8.151044945685024
4015,5959.0,34,98,106,50,0,True,False,False,False,False,True,8.692825760059396
2935,2801.0,48,91,68,69,0,False,False,False,False,False,True,7.938088726896952
1088,1645.0,31,75,137,32,11,False,False,True,True,False,False,7.406103381237015
4485,5928.0,51,77,138,28,445,False,False,True,False,False,False,8.687610843707368
3263,1569.0,20,43,157,31,237,False,True,False,False,False,False,7.358830898342354
2083,1884.0,86,87,185,45,158,False,False,True,False,False,False,7.541683099882111
2063,3546.0,26,54,2,57,0,True,False,False,False,False,True,8.173857454773621
1940,1435.0,55,59,17,42,166,False,False,True,False,False,False,7.269616749608169
3882,2805.0,10,55,198,28,171,False,False,True,False,False,False,7.939515260662406
3746,3888.0,52,90,95,29,242,False,True,False,False,False,False,8.265907334155747
4375,7250.0,57,44,8,41,0,True,False,False,False,False,True,8.888894669371593
1154,1000.0,17,67,200,14,0,False,False,False,False,False,True,6.90875477931522
1022,1000.0,56,72,119,32,92,False,True,False,False,True,False,6.90875477931522
3578,1884.0,29,92,62,61,0,False,False,False,False,False,True,7.541683099882111
1848,2142.0,31,80,20,20,68,False,False,True,False,True,False,7.669961995473577
1703,2152.0,69,89,21,61,0,False,False,False,False,False,True,7.674617497364363
1125,1874.0,71,64,48,38,55,False,False,True,False,True,False,7.536363938404511
2782,4974.0,78,98,88,54,212,False,False,True,False,False,False,8.512180649592693
1232,1687.0,47,75,160,33,51,False,False,True,False,True,False,7.431299675155903
2777,5672.0,60,42,10,34,0,True,False,False,False,False,True,8.643473357326567
4977,5319.0,19,33,69,5,209,False,False,True,False,False,False,8.57922858233569
580,1000.0,69,86,14,21,21,False,False,True,True,False,False,6.90875477931522
3808,1960.0,87,54,123,64,22,False,False,True,True,False,False,7.581209826196346
596,1000.0,20,54,91,38,0,False,False,False,False,False,True,6.90875477931522
2024,3613.0,82,30,152,31,116,False,False,True,False,True,False,8.192570471152173
2067,2602.0,51,86,105,57,129,False,True,False,False,True,False,7.864419904994565
2556,4370.0,14,59,99,46,0,False,False,False,False,False,True,8.382747094863314
613,1000.0,24,99,162,36,29,False,False,True,True,False,False,6.90875477931522
2394,3052.0,16,85,68,19,137,False,True,False,False,True,False,8.023879992734878
3099,5759.0,57,45,165,35,0,False,False,False,False,False,True,8.658692753689937
4621,6645.0,87,37,25,37,0,True,False,False,False,False,True,8.801770448914539
4984,8062.0,65,53,7,33,239,False,False,True,False,False,False,8.995040974685022
1769,1617.0,68,33,125,22,98,False,False,True,False,True,False,7.388946097618437
3328,3109.0,13,98,78,3,255,False,False,True,False,False,False,8.04237800517328
2330,3567.0,55,45,9,14,0,True,False,False,False,False,True,8.1797604936999
651,1483.0,67,77,82,32,0,False,False,False,False,False,True,7.302496423727326
4563,4156.0,35,83,39,53,270,False,False,True,False,False,False,8.332548939252638
710,1000.0,27,98,66,11,0,False,False,False,False,False,True,6.90875477931522
4132,3087.0,59,77,5,58,264,False,True,False,False,False,False,8.035278911144667
4778,9947.0,51,42,166,53,92,False,True,False,False,True,False,9.205126804923296
2914,4157.0,67,84,77,3,146,False,False,True,False,True,False,8.332789468417959
4328,4973.0,21,92,192,60,0,False,False,False,False,False,True,8.51197962436335
3029,5022.0,78,39,36,60,150,False,False,True,False,True,False,8.521782643750045
3252,4269.0,79,81,185,14,220,False,True,False,False,False,False,8.35936910622267
2013,2624.0,55,79,89,54,161,False,False,True,False,False,False,7.872836175025724
2975,3473.0,59,51,31,53,59,False,False,True,False,True,False,8.153061946801051
2404,1633.0,27,51,116,10,106,False,False,True,False,True,False,7.3987862754199485
4486,5460.0,23,66,0,21,361,False,True,False,False,False,False,8.605387202152153
2038,2227.0,13,97,20,43,0,False,False,False,False,False,True,7.708859601047175
3715,2412.0,72,68,14,30,343,False,False,True,False,False,False,7.788626065625031
4759,9507.0,46,37,9,50,321,False,True,False,False,False,False,9.159888828480083
2087,3784.0,61,72,169,41,24,False,False,True,True,False,False,8.23880116587155
975,1335.0,49,83,18,51,38,False,False,True,True,False,False,7.197435354096591
2849,5228.0,48,68,199,17,0,True,False,False,False,False,True,8.56197533418813
2890,5873.0,72,66,49,56,263,False,True,False,False,False,False,8.678291111758565
1664,2622.0,48,93,164,8,121,False,True,False,False,True,False,7.872073979866873
2267,3588.0,75,53,18,50,88,False,True,False,False,True,False,8.185628891147607
3609,6242.0,76,62,125,51,0,False,False,False,False,False,True,8.739216115061744
1409,1277.0,59,89,13,24,0,True,False,False,False,False,True,7.15305163493748
725,1479.0,28,76,152,5,61,False,True,False,False,True,False,7.299797366758161
3532,5687.0,26,43,167,22,95,False,True,False,False,True,False,8.646113971483077
1269,1000.0,51,58,188,40,90,False,True,False,False,True,False,6.90875477931522
1925,1156.0,63,60,120,68,127,False,False,True,False,True,False,7.053585727193677
3004,4258.0,75,43,106,59,208,False,False,True,False,False,False,8.356789669923213
3962,7515.0,24,52,66,57,283,False,False,True,False,False,False,8.924789360533357
4810,4778.0,54,100,101,44,0,False,False,False,False,False,True,8.471986598578159
1235,2344.0,51,36,187,8,88,False,False,True,False,True,False,7.76004068088038
1565,3001.0,49,72,26,70,0,True,False,False,False,False,True,8.007034012193408
4103,5563.0,79,78,7,10,119,False,False,True,False,True,False,8.624072553043334
1292,1113.0,50,34,124,59,59,False,False,True,False,True,False,7.01571242048723
4899,9650.0,70,75,59,49,0,False,False,False,False,False,True,9.174816815907135
1799,1000.0,86,91,53,39,50,False,False,True,True,False,False,6.90875477931522
4047,4769.0,23,46,66,67,155,False,False,True,False,False,False,8.470101583882387
571,1842.0,78,67,152,20,26,False,True,False,True,False,False,7.519149957669823
2913,3479.0,37,100,98,72,39,False,True,False,True,False,False,8.15478757276852
4844,4593.0,14,48,156,59,332,False,False,True,False,False,False,8.432506383249043
1476,1126.0,36,100,193,57,41,False,False,True,True,False,False,7.027314514039777
2073,2107.0,10,89,162,6,0,False,False,False,False,False,True,7.653494909661253
3093,2216.0,35,82,156,33,0,True,False,False,False,False,True,7.703910209616311
4132,2075.0,39,68,141,24,0,False,False,False,False,False,True,7.638198244285779
2105,3718.0,80,82,122,66,86,False,False,True,False,True,False,8.22121009392507
4966,2647.0,16,32,52,10,378,False,False,True,False,False,False,7.881559917056899
1306,1970.0,15,97,154,45,0,False,False,False,False,False,True,7.58629630715272
3842,3155.0,22,51,174,72,232,False,False,True,False,False,False,8.057060681965766
2328,3243.0,38,58,115,65,109,False,True,False,False,True,False,8.084562415235304
3946,3898.0,71,51,80,65,248,False,True,False,False,False,False,8.268475388982598
4616,4440.0,81,33,180,38,35,False,False,True,True,False,False,8.398634855292102
2767,1849.0,10,34,40,67,0,False,False,False,False,False,True,7.52294091807237
2031,2941.0,66,61,61,22,201,False,False,True,False,False,False,7.9868449011613825
3546,1412.0,85,74,154,8,0,False,False,False,False,False,True,7.253470382684528
1036,1805.0,44,90,121,27,0,False,False,False,False,False,True,7.498869733976931
4848,4551.0,80,49,50,20,49,False,True,False,True,False,False,8.423321975806166
2458,2498.0,49,41,135,70,0,False,False,False,False,False,True,7.823645930834952
4176,5546.0,52,57,147,16,260,False,False,True,False,False,False,8.621012520055235
3153,4221.0,21,46,125,69,138,False,False,True,False,True,False,8.348064228408266
921,1942.0,15,35,50,11,32,False,False,True,True,False,False,7.57198844937744
1083,2517.0,87,73,77,63,81,False,False,True,False,True,False,7.831220214604293
3631,4925.0,15,41,39,12,300,False,False,True,False,False,False,8.502282578680484
4549,6318.0,67,63,161,48,217,False,False,True,False,False,False,8.751316246773456
4432,3642.0,65,96,145,61,14,False,False,True,True,False,False,8.200562797008564
2908,4210.0,75,92,93,48,124,False,False,True,False,True,False,8.345455428161928
1218,2462.0,56,96,36,21,56,False,False,True,False,True,False,7.809135398120538
4227,6238.0,86,94,39,64,0,False,False,False,False,False,True,8.738575192110787
1199,1321.0,14,48,134,56,0,True,False,False,False,False,True,7.186901020411631
1731,2474.0,83,54,89,24,28,False,False,True,True,False,False,7.813995675002791
754,1000.0,20,63,136,23,34,False,True,False,True,False,False,6.90875477931522
3967,3857.0,70,78,149,39,0,True,False,False,False,False,True,8.257904193465674
580,1113.0,24,39,36,12,0,False,False,False,False,False,True,7.01571242048723
3195,5637.0,37,56,2,7,118,False,False,True,False,True,False,8.637284671674058
4332,6661.0,59,37,188,4,222,False,True,False,False,False,False,8.804175018753625
782,1129.0,89,66,36,21,0,False,False,False,False,False,True,7.029972911706386
1318,1703.0,38,81,167,23,0,True,False,False,False,False,True,7.440733707389261
4971,4397.0,50,49,186,6,0,True,False,False,False,False,True,8.388905171114706
1771,1682.0,85,54,121,7,138,False,False,True,False,True,False,7.428333194190806
558,1000.0,43,92,187,7,41,False,False,True,True,False,False,6.90875477931522
4608,2806.0,39,62,167,45,435,False,True,False,False,False,False,7.939871576361883
4527,7476.0,60,56,109,11,0,False,False,False,False,False,True,8.919586920999915
1884,1000.0,88,32,115,10,137,False,True,False,False,True,False,6.90875477931522
1589,2734.0,58,98,28,60,0,False,False,False,False,False,True,7.913886714856082
694,1000.0,23,40,197,1,0,False,False,False,False,False,True,6.90875477931522
2257,3459.0,59,100,101,40,40,False,True,False,True,False,False,8.14902386805177
3776,4248.0,48,96,64,1,0,False,False,False,False,False,True,8.354438940114811
2107,1894.0,22,75,87,65,127,False,False,True,False,True,False,7.546974117516527
3014,3739.0,27,74,97,16,0,False,False,False,False,False,True,8.226840890408578
3233,5649.0,50,92,60,36,129,False,False,True,False,True,False,8.639410824140487
679,1087.0,64,51,76,22,54,False,False,True,False,True,False,6.992096427415888
4297,2735.0,22,47,140,29,0,False,False,False,False,False,True,7.914252278742441
1161,1111.0,59,60,92,51,115,False,False,True,False,True,False,7.013915474810528
4244,5661.0,18,43,153,36,123,False,True,False,False,True,False,8.641532465671846
1995,1846.0,54,96,135,54,120,False,False,True,False,True,False,7.52131798019924
3013,5762.0,36,94,83,25,111,False,False,True,False,True,False,8.659213451436667
4414,4404.0,69,61,15,12,235,False,False,True,False,False,False,8.39049553837028
3344,4542.0,27,85,99,65,16,False,True,False,True,False,False,8.421342865759403
3842,3051.0,31,92,91,44,175,False,True,False,False,False,False,8.023552392404348
1135,1159.0,30,57,103,45,0,False,False,False,False,False,True,7.05617528410041
844,1000.0,74,95,141,25,23,False,False,True,True,False,False,6.90875477931522
2213,2162.0,51,77,14,69,0,False,False,False,False,False,True,7.679251425953058
