site_area,water_consumption,recycling_rate,utilisation_rate,air_quality_index,issue_resolution_time,resident_count,electricity_cost,structure_type_Industrial,structure_type_Mixed-use,structure_type_Residential,resident_group_low,resident_group_medium,resident_group_none,water_consumption_log
1155,1000.0,54,99,60,28,42,1958.0,False,True,False,True,False,False,6.90875477931522
3268,3416.0,19,93,29,25,0,4507.0,True,False,False,False,False,True,8.136518252115291
542,1000.0,54,33,116,35,0,516.0,False,False,False,False,False,True,6.90875477931522
2811,3974.0,46,45,189,37,246,3007.0,False,False,True,False,False,False,8.287780027088433
2160,1160.0,32,32,140,27,0,2471.0,True,False,False,False,False,True,7.057036981697891
2724,3651.0,54,92,145,5,57,2601.0,False,True,False,False,True,False,8.20303024171486
2610,1268.0,50,51,129,59,139,3002.0,False,False,True,False,True,False,7.1459844677143876
1457,1438.0,74,47,2,66,35,1583.0,False,False,True,True,False,False,7.271703706887368
1060,1000.0,70,86,133,57,26,1568.0,False,False,True,True,False,False,6.90875477931522
1830,1000.0,15,54,155,61,13,1962.0,False,False,True,True,False,False,6.90875477931522
1812,4112.0,74,57,76,60,18,1647.0,False,False,True,True,False,False,8.321907968230423
2321,1924.0,27,69,83,64,0,3532.0,True,False,False,False,False,True,7.562681246721884
3502,6198.0,49,52,159,32,0,3430.0,False,False,False,False,False,True,8.73214326770192
3903,7885.0,47,37,126,16,0,3397.0,False,False,False,False,False,True,8.972844314437573
3151,6246.0,54,42,59,44,275,2194.0,False,True,False,False,False,False,8.73985662749357
2314,2656.0,26,73,158,69,78,2250.0,False,True,False,False,True,False,7.884952945759814
2241,3927.0,22,76,60,61,175,2191.0,False,True,False,False,False,False,8.275885669474356
4308,8120.0,19,39,8,71,0,4537.0,True,False,False,False,False,True,9.002208578282412
3377,2059.0,40,70,66,34,0,2966.0,False,False,False,False,False,True,7.630461261783627
3770,4638.0,59,96,181,21,0,4729.0,True,False,False,False,False,True,8.442254104751743
4583,2882.0,32,78,94,19,314,3434.0,False,True,False,False,False,False,7.9665866976384025
1245,1987.0,54,93,67,52,49,1829.0,False,False,True,True,False,False,7.59488438721652
1057,1483.0,88,44,16,42,0,1309.0,False,False,False,False,False,True,7.302496423727326
3801,3527.0,47,90,58,39,0,4021.0,False,False,False,False,False,True,8.168486417126681
1441,2460.0,20,81,158,45,0,2766.0,True,False,False,False,False,True,7.8083230503910555
4523,2310.0,17,75,188,13,186,3918.0,False,False,True,False,False,False,7.745435610274381
2796,4316.0,87,88,95,43,0,3164.0,False,False,False,False,False,True,8.370315995555478
1439,1000.0,22,77,39,71,28,2112.0,False,False,True,True,False,False,6.90875477931522
2110,3864.0,43,68,130,66,46,2412.0,False,False,True,True,False,False,8.259716961021523
2225,1026.0,74,71,177,45,58,2504.0,False,False,True,False,True,False,6.934397209928558
1484,1000.0,84,80,128,4,0,2073.0,False,False,False,False,False,True,6.90875477931522
2087,3095.0,19,79,7,1,143,1747.0,False,True,False,False,True,False,8.037866234709618
4521,4023.0,85,95,61,60,329,5478.0,False,False,True,False,False,False,8.300031711779575
1836,3145.0,45,70,191,50,0,2544.0,False,False,False,False,False,True,8.053887083618223
3637,6648.0,13,87,168,47,40,3329.0,False,False,True,True,False,False,8.802221746402456
1161,1984.0,30,33,16,17,62,1591.0,False,False,True,False,True,False,7.59337419312129
532,1000.0,70,78,199,35,0,1276.0,False,False,False,False,False,True,6.90875477931522
3914,3369.0,47,32,42,8,42,2628.0,False,False,True,True,False,False,8.122668023346407
1656,1590.0,85,61,1,56,0,1697.0,False,False,False,False,False,True,7.372118028337787
3626,2642.0,48,76,174,60,26,2787.0,False,False,True,True,False,False,7.879669914604289
560,1904.0,63,91,59,55,10,1442.0,False,False,True,True,False,False,7.552237287560802
4428,3972.0,71,45,176,7,0,3729.0,False,False,False,False,False,True,8.287276755814599
2043,4087.0,28,97,92,65,0,2455.0,False,False,False,False,False,True,8.31581113188354
771,2690.0,11,47,14,25,76,1486.0,False,False,True,False,True,False,7.897668150726906
4576,4673.0,31,35,124,24,0,3968.0,False,False,False,False,False,True,8.449770515098804
3888,5127.0,66,94,93,65,182,3311.0,False,True,False,False,False,False,8.542470998600505
3252,5088.0,12,66,177,47,237,2769.0,False,True,False,False,False,False,8.534836626588833
3209,4371.0,32,92,173,8,97,3380.0,False,False,True,False,True,False,8.382975849296429
1654,1954.0,13,88,1,45,0,2246.0,False,False,False,False,False,True,7.578145472419466
4905,5381.0,37,63,123,29,0,4485.0,False,False,False,False,False,True,8.590815331286851
4353,6039.0,87,66,156,31,242,4503.0,False,False,True,False,False,False,8.706159290928861
2245,3649.0,79,63,121,57,215,1913.0,False,True,False,False,False,False,8.202482446576537
3932,2819.0,79,74,156,7,0,4156.0,True,False,False,False,False,True,7.944492163932159
837,1000.0,50,30,79,31,46,884.0,False,True,False,True,False,False,6.90875477931522
509,1000.0,46,82,114,60,37,1286.0,False,True,False,True,False,False,6.90875477931522
4644,1824.0,16,91,94,56,292,3557.0,False,True,False,False,False,False,7.509335266016592
1230,2912.0,86,44,188,32,0,1746.0,False,False,False,False,False,True,7.976938756959434
2148,1000.0,10,80,96,61,0,2507.0,False,False,False,False,False,True,6.90875477931522
4728,9013.0,43,43,121,61,157,3358.0,False,True,False,False,False,False,9.106534203250593
4154,7608.0,61,88,65,64,0,4361.0,False,False,False,False,False,True,8.937087036176523
2630,1923.0,19,81,43,10,216,3120.0,False,False,True,False,False,False,7.562161631225652
4971,3291.0,69,30,3,26,435,5118.0,False,False,True,False,False,False,8.09925056179696
2896,3341.0,15,46,38,69,117,2197.0,False,True,False,False,True,False,8.114324709155339
4866,4508.0,77,85,187,37,79,4169.0,False,False,True,False,True,False,8.413830678421084
2006,2331.0,81,34,48,30,0,1772.0,False,False,False,False,False,True,7.754481547470383
2658,3574.0,57,46,4,2,0,2962.0,True,False,False,False,False,True,8.181720455128108
3416,1973.0,88,47,193,42,188,2338.0,False,True,False,False,False,False,7.587817219993427
4671,4811.0,54,84,44,68,0,4844.0,True,False,False,False,False,True,8.47886807709457
3729,6724.0,21,76,59,35,0,3679.0,False,False,False,False,False,True,8.81358720447004
4103,5563.0,79,78,7,10,119,3647.0,False,False,True,False,True,False,8.624072553043334
2166,2220.0,30,52,49,31,215,1592.0,False,True,False,False,False,False,7.7057128238944275
4924,8121.0,84,50,35,6,176,4169.0,False,False,True,False,False,False,9.002331708246244
4636,7595.0,45,58,69,65,0,4592.0,False,False,False,False,False,True,8.935377071932177
3469,4861.0,32,89,168,2,39,3311.0,False,False,True,True,False,False,8.48920515487607
3189,2768.0,64,75,9,9,56,2348.0,False,False,True,False,True,False,7.926241523170962
2826,1073.0,36,39,35,66,0,2687.0,False,False,False,False,False,True,6.97914527506881
3310,5144.0,29,82,67,59,184,3887.0,False,False,True,False,False,False,8.545780648268149
3016,4735.0,24,36,102,13,0,2742.0,False,False,False,False,False,True,8.462948176563842
3971,6325.0,51,59,141,6,59,2454.0,False,True,False,False,True,False,8.752423403865594
512,1000.0,13,84,75,25,37,1562.0,False,False,True,True,False,False,6.90875477931522
3470,5184.0,38,94,110,63,296,4471.0,False,False,True,False,False,False,8.553525120663627
4121,6946.0,64,50,16,59,0,3836.0,False,False,False,False,False,True,8.846065190692881
4183,5083.0,84,36,20,46,0,3367.0,False,False,False,False,False,True,8.533853632309345
3973,3320.0,58,73,96,15,0,4311.0,True,False,False,False,False,True,8.108021221376747
3622,5039.0,80,97,53,66,210,4349.0,False,False,True,False,False,False,8.525161361065415
3964,5226.0,84,44,140,42,261,3078.0,False,True,False,False,False,False,8.561592778712923
1152,1000.0,63,31,127,17,0,1115.0,False,False,False,False,False,True,6.90875477931522
1120,1000.0,42,32,175,23,0,1548.0,False,False,False,False,False,True,6.90875477931522
4290,6597.0,46,77,44,15,313,4730.0,False,False,True,False,False,False,8.794521851788527
2145,3058.0,86,97,136,38,0,2594.0,False,False,False,False,False,True,8.025843344150903
2743,3510.0,16,76,54,56,203,3161.0,False,False,True,False,False,False,8.163656176168432
3991,5927.0,33,72,49,34,325,4796.0,False,False,True,False,False,False,8.687442166975924
4211,2217.0,64,56,19,65,0,3655.0,False,False,False,False,False,True,7.704361167910313
4188,3048.0,20,33,107,34,56,2650.0,False,True,False,False,True,False,8.022568946988255
1879,2329.0,87,65,167,16,182,1659.0,False,True,False,False,False,False,7.753623546559746
4743,2767.0,53,81,0,50,0,4117.0,False,False,False,False,False,True,7.92588031673756
2545,4395.0,74,74,85,69,0,2973.0,False,False,False,False,False,True,8.388450315523512
3548,5022.0,15,80,191,42,0,3687.0,False,False,False,False,False,True,8.521782643750045
1888,2283.0,40,61,34,62,0,2802.0,True,False,False,False,False,True,7.7336835707759
901,1283.0,52,31,123,12,0,850.0,False,False,False,False,False,True,7.157735484249907
3153,4221.0,21,46,125,69,138,3165.0,False,False,True,False,True,False,8.348064228408266
4824,4266.0,74,52,192,72,203,4754.0,False,False,True,False,False,False,8.358666283188
4423,5184.0,61,73,52,28,0,3964.0,False,False,False,False,False,True,8.553525120663627
767,1650.0,79,75,188,30,0,1347.0,False,False,False,False,False,True,7.409136443920128
4721,5752.0,39,41,4,50,128,3662.0,False,False,True,False,True,False,8.657476736863293
2225,2772.0,86,83,196,17,109,1919.0,False,True,False,False,True,False,7.927685045615778
1612,1000.0,85,42,106,10,32,1596.0,False,True,False,True,False,False,6.90875477931522
3175,2793.0,83,97,88,11,0,2854.0,False,False,False,False,False,True,7.935229539816907
1780,1196.0,64,100,187,47,157,2614.0,False,False,True,False,False,False,7.087573705557973
1732,3031.0,48,95,89,8,170,2924.0,False,False,True,False,False,False,8.016977746762262
4876,5583.0,83,44,146,31,0,4746.0,True,False,False,False,False,True,8.627660644442209
2363,1738.0,15,91,56,37,103,2259.0,False,True,False,False,True,False,7.461065514354283
4984,8062.0,65,53,7,33,239,4619.0,False,False,True,False,False,False,8.995040974685022
1116,1251.0,17,99,145,9,98,2273.0,False,False,True,False,True,False,7.132497551660044
646,1181.0,64,90,104,46,0,1508.0,False,False,False,False,False,True,7.074963197966044
4177,3606.0,25,100,138,3,57,3526.0,False,False,True,False,True,False,8.19063168090354
788,1000.0,11,32,189,13,0,1057.0,False,False,False,False,False,True,6.90875477931522
1909,2132.0,73,58,157,28,0,2530.0,True,False,False,False,False,True,7.665284718471351
513,1000.0,20,50,126,52,25,1417.0,False,False,True,True,False,False,6.90875477931522
756,1000.0,13,83,4,61,48,1494.0,False,False,True,True,False,False,6.90875477931522
2221,4317.0,12,35,76,24,144,1861.0,False,True,False,False,True,False,8.370547611074752
1923,3599.0,24,40,55,10,71,2103.0,False,False,True,False,True,False,8.1886891244442
3490,6523.0,77,99,35,42,0,4363.0,True,False,False,False,False,True,8.783242963740905
1695,3523.0,52,56,112,37,0,1778.0,False,False,False,False,False,True,8.16735198705607
4865,6930.0,90,89,154,15,0,5977.0,True,False,False,False,False,True,8.843759381917984
1744,2395.0,18,56,31,28,106,2000.0,False,False,True,False,True,False,7.78155595923534
3723,5025.0,34,61,141,37,235,4011.0,False,False,True,False,False,False,8.522379718103538
3970,6433.0,74,62,168,65,0,3826.0,False,False,False,False,False,True,8.769351707798972
4667,5508.0,75,34,117,13,0,3884.0,False,False,False,False,False,True,8.614138397472717
4469,3456.0,64,38,65,59,346,4529.0,False,False,True,False,False,False,8.148156439921625
1806,3054.0,54,42,3,68,0,2335.0,True,False,False,False,False,True,8.024534871605695
2621,3549.0,42,35,10,56,186,1750.0,False,True,False,False,False,False,8.174702882469461
2902,5290.0,31,65,105,30,0,2983.0,False,False,False,False,False,True,8.57376254290413
996,1000.0,51,79,47,64,13,1109.0,False,False,True,True,False,False,6.90875477931522
3899,2508.0,85,90,164,67,278,3083.0,False,True,False,False,False,False,7.827639546366422
4106,3188.0,36,77,140,20,291,3123.0,False,True,False,False,False,False,8.067462667010057
1409,1428.0,20,40,200,27,0,1784.0,False,False,False,False,False,True,7.264730177929867
872,1000.0,51,46,41,12,0,1661.0,True,False,False,False,False,True,6.90875477931522
4957,5738.0,87,31,154,41,406,5102.0,False,False,True,False,False,False,8.655040258108363
1844,1803.0,87,36,65,51,105,2113.0,False,False,True,False,True,False,7.4977617006225685
823,1040.0,31,86,46,29,52,1403.0,False,False,True,False,True,False,6.947937068614969
2931,4554.0,18,60,75,51,94,2311.0,False,True,False,False,True,False,8.423980809694058
3284,6714.0,88,88,11,59,0,3874.0,False,False,False,False,False,True,8.812099108957337
2893,1896.0,66,75,194,31,272,3781.0,False,False,True,False,False,False,7.5480289699350145
4420,6073.0,40,36,25,9,216,3991.0,False,False,True,False,False,False,8.711772645605693
1715,1234.0,27,43,154,70,16,1584.0,False,False,True,True,False,False,7.118826249062078
2195,1179.0,21,38,108,30,52,2263.0,False,False,True,False,True,False,7.07326971745971
2407,3721.0,49,38,162,40,0,2469.0,False,False,False,False,False,True,8.222016437202196
1280,1011.0,54,31,12,7,57,1549.0,False,False,True,False,True,False,6.919683849847411
1519,2421.0,58,45,126,72,85,1786.0,False,False,True,False,True,False,7.792348924113037
3765,5441.0,10,31,55,59,125,2406.0,False,True,False,False,True,False,8.601901919343192
1903,3480.0,16,99,196,11,0,2447.0,False,False,False,False,False,True,8.15507488781144
1926,1498.0,11,52,170,3,177,1764.0,False,True,False,False,False,False,7.312553498102598
1163,1516.0,13,57,117,4,75,1985.0,False,False,True,False,True,False,7.324489979348532
3147,2387.0,54,72,82,20,113,3155.0,False,False,True,False,True,False,7.778211474512493
510,1000.0,55,92,83,5,0,1499.0,False,False,False,False,False,True,6.90875477931522
1538,1308.0,76,46,58,34,152,2110.0,False,False,True,False,False,False,7.1770187659099
3325,1871.0,18,65,11,14,53,2432.0,False,False,True,False,True,False,7.534762657037537
3503,5117.0,66,48,156,13,232,2930.0,False,True,False,False,False,False,8.540519016719735
1575,1000.0,25,34,4,61,0,2052.0,True,False,False,False,False,True,6.90875477931522
3588,2500.0,60,52,176,49,149,3415.0,False,False,True,False,True,False,7.824445930877619
2289,1256.0,61,48,191,45,143,2702.0,False,False,True,False,True,False,7.136483208590247
3536,1357.0,18,30,114,53,0,3149.0,True,False,False,False,False,True,7.213768308118642
4153,6362.0,15,56,42,24,132,3568.0,False,False,True,False,True,False,8.758255243232792
3675,5120.0,53,72,65,63,0,3778.0,False,False,False,False,False,True,8.54110501146255
4799,3307.0,88,54,133,9,0,4782.0,True,False,False,False,False,True,8.104099056143582
1576,1078.0,15,83,98,63,0,2704.0,True,False,False,False,False,True,6.983789965258135
1473,2581.0,14,35,14,56,0,1871.0,False,False,False,False,False,True,7.856319571406588
2365,3632.0,55,54,145,71,233,3252.0,False,False,True,False,False,False,8.197814032221203
3625,4346.0,36,75,48,42,109,3872.0,False,False,True,False,True,False,8.377241230988792
1799,2429.0,54,88,174,1,147,1928.0,False,True,False,False,True,False,7.795646536334594
3906,3154.0,50,84,1,64,0,4782.0,True,False,False,False,False,True,8.056743774975313
1658,2995.0,37,53,132,72,0,2110.0,False,False,False,False,False,True,8.005033344637111
3629,4553.0,63,53,36,15,89,2442.0,False,True,False,False,True,False,8.423761246623686
604,1000.0,41,32,5,69,34,565.0,False,True,False,True,False,False,6.90875477931522
4067,4821.0,62,69,41,22,0,3788.0,False,False,False,False,False,True,8.480944058741116
4848,4551.0,80,49,50,20,49,3511.0,False,True,False,True,False,False,8.423321975806166
4890,4845.0,39,98,15,68,0,4671.0,False,False,False,False,False,True,8.48590890137647
1681,3506.0,62,99,72,45,0,2510.0,False,False,False,False,False,True,8.162516250140179
3638,6725.0,40,95,66,40,230,4277.0,False,False,True,False,False,False,8.813735892300215
4894,3826.0,21,98,80,46,441,3774.0,False,True,False,False,False,False,8.249836485425702
4034,4743.0,18,37,29,63,0,3782.0,False,False,False,False,False,True,8.464635940677562
4696,8386.0,76,84,26,12,352,5351.0,False,False,True,False,False,False,9.034438166984412
3627,2367.0,46,66,87,52,325,2570.0,False,True,False,False,False,False,7.769800996003896
2274,2804.0,37,43,169,7,0,2545.0,False,False,False,False,False,True,7.9391588179567965
4314,7003.0,35,77,63,55,0,4942.0,True,False,False,False,False,True,8.854236693405742
591,1344.0,30,96,177,5,53,1792.0,False,False,True,False,True,False,7.20414929203594
946,1325.0,19,61,38,47,0,1134.0,False,False,False,False,False,True,7.189922170745808
608,1000.0,89,65,134,38,16,1395.0,False,False,True,True,False,False,6.90875477931522
4912,9604.0,33,34,72,43,0,5530.0,True,False,False,False,False,True,9.170039075202657
3739,4551.0,34,47,143,70,122,3349.0,False,False,True,False,True,False,8.423321975806166
4553,8297.0,61,40,55,8,0,3779.0,False,False,False,False,False,True,9.023769800892813
1745,1000.0,10,33,10,50,133,1501.0,False,True,False,False,True,False,6.90875477931522
3220,3057.0,62,49,136,9,23,2410.0,False,False,True,True,False,False,8.025516386489008
777,1000.0,77,34,0,13,0,1559.0,True,False,False,False,False,True,6.90875477931522
3556,5201.0,87,92,43,50,139,2873.0,False,True,False,False,True,False,8.556798446008598
3422,2857.0,33,83,34,35,200,3470.0,False,False,True,False,False,False,7.957877358489813
3013,5762.0,36,94,83,25,111,3406.0,False,False,True,False,True,False,8.659213451436667
